Patients;Deaths;Agegroup;PatientsFemales;PatientsMales;PeriodMonths;Periodfrom;Periodto;Periodmean;Mergesplit;Firstauthor;Studyauthor;Studytype;SingleMulticentre;Country;Region;Income;Interval;Pathogen;Streppneumoniae;Neismeningitidis;HaemophInfluenzae;Listeria;Eschcoli;GBS;Staphaureus;Enterobacter;Pseudomonas;Klebsielapneumoniae;Other;Unidentified;Streppneumoniae_A;Neismeningitidis_A;HaemophInfluenzae_A;Listeria_A;Eschcoli_A;GBS_A;Staphaureus_A;Enterobacter_A;Pseudomonas_A;Klebsielapneumoniae_A;Other_A;Unidentified_A;CfrCalc;CfrUci;CfrLci;Mortalityrate;MortalityRateSE
45;10;Neonates;20;25;59.96666666666667;1983-07-01;1988-06-30;1985;No merge and no split;Zaki;Zaki (1990) [1983–1988];Observational;single centre;Kuwait;Asia;high;1981–1990;na;4;NA;NA;14;5;7;1;2;1;3;8;NA;0;NA;NA;2;1;2;1;1;0;1;2;NA;0.2222222222222222;0.3599569825317783;0.08448746191266615;22.22222222222222;0.07027283689263066
18;4;Neonates;NA;NA;83.96774193548387;1981-01-01;1987-12-31;1984;split age;Zaki;Zaki (1990) [1981–1987];NA;single centre;Kuwait;Asia;high;1981–1990;na;1;NA;NA;7;NA;NA;NA;NA;NA;1;9;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;0.2222222222222222;0.43999999999999995;0.004444444444444448;NA;0.11111111111111109
89;6;Children;NA;NA;83.96774193548387;1981-01-01;1987-12-31;1984;split age;Zaki;Zaki (1990) [1981–1987];NA;single centre;Kuwait;Asia;high;1981–1990;na;22;14;49;0;1;3;0;0;0;-1;1;0;2;0;1;0;1;0;0;0;0;0;4;0;0.06741573033707865;0.12135954939162953;0.01347191128252777;NA;0.027522356660485144
35;4;Neonates;20;15;191.96774193548387;1982-01-01;1997-12-31;1989;No merge and no split;Zanelli;Zanelli (2000) [1982–1997];Observational;single centre;France;Europe;high;1981–1990;na;0;3;2;NA;10;13;3;NA;1;NA;3;NA;NA;1;0;NA;0;1;1;NA;0;NA;1;NA;0.11428571428571428;0.22628571428571428;0.0022857142857142876;11.428571428571429;0.05714285714285715
46;15;Adults;NA;NA;59.96774193548387;1978-01-01;1982-12-31;1980;No merge and no split;Zimmerli;Zimmerli (1987) [1978–1982];Observational;single centre;Switzerland;Europe;high;1971–1980;na;18;8;NA;2;1;NA;NA;NA;NA;NA;9;8;8;1;NA;1;1;NA;NA;NA;NA;NA;2;2;0.32608695652173914;0.4911097251862291;0.16106418785724919;32.608695652173914;0.08419529013494385
122;2;Children;NA;NA;47;1987-03-01;1991-02-01;1989;No merge and no split;Kilpi;Kilpi (1995) [1987–1991];NA;multicentre;Finland;Europe;high;1981–1990;na;12;41;65;NA;1;2;NA;NA;NA;NA;NA;NA;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01639344262295082;0.039113594936485786;-0.0063267096905841496;1.639344262295082;0.011591914445681107
81;7;Neonates and children;NA;NA;35.96774193548387;1955-01-01;1957-12-31;1956;split age;Esrachowitz;Esrachowitz (1961) [1955–1957];Observational;single centre;South Africa;Africa;low;Before 1961;na;10;45;16;NA;NA;NA;NA;NA;NA;NA;NA;10;1;1;4;NA;NA;NA;NA;NA;NA;NA;NA;1;0.08641975308641975;0.15044040209489626;0.022399104077943238;NA;0.03266359643289618
129;11;Children;NA;NA;35.96774193548387;1955-01-01;1957-12-31;1956;split age;Esrachowitz;Esrachowitz (1961) [1955–1957];Observational;single centre;South Africa;Africa;low;Before 1961;na;2;94;7;NA;NA;NA;NA;NA;NA;NA;NA;26;0;8;1;NA;NA;NA;NA;NA;NA;NA;NA;2;0.08527131782945736;0.1356634464271053;0.034879189231809424;NA;0.025710269692677517
93;10;Children and adults;NA;NA;35.96774193548387;1955-01-01;1957-12-31;1956;split age;Esrachowitz;Esrachowitz (1961) [1955–1957];Observational;single centre;South Africa;Africa;low;Before 1961;na;8;59;1;NA;NA;NA;NA;NA;NA;NA;NA;25;2;3;0;NA;NA;NA;NA;NA;NA;NA;NA;5;0.10752688172043011;0.17417273348311857;0.040881029957741684;NA;0.03400298559320839
250;73;Not specified;NA;NA;37.964285714285715;1943-01-01;1946-02-28;1944;No merge and no split;Brainerd;Brainerd (1947) [1943–1946];Observational;single centre;United States;N-America;high;Before 1961;na;40;182;7;1;3;NA;4;NA;NA;NA;13;NA;27;37;1;1;0;NA;0;NA;NA;NA;7;NA;0.292;0.3589849893632895;0.22501501063671056;NA;0.03417601498127013
87;6;Neonates;NA;NA;NA;NA;NA;1999;split age;Dawson;Dawson (1999);Observational;single centre;United States;N-America;high;1991–2000;na;1;0;4;11;13;46;0;2;0;3;7;NA;0;0;0;2;0;3;0;0;0;1;0;NA;0.06896551724137931;0.12414942409028767;0.013781610392470937;NA;0.028155054514749166
706;21;Children;NA;NA;NA;NA;NA;1999;split age;Dawson;Dawson (1999);Observational;single centre;United States;N-America;high;1991–2000;na;106;103;458;0;9;16;2;0;1;1;10;NA;6;0;13;0;1;0;0;0;0;0;1;NA;0.029745042492917848;0.042467207311775425;0.017022877674060275;NA;0.006490900417784477
202;28;Children;NA;NA;NA;NA;NA;2005;No merge and no split;Farag;Farag (2005);Observational;single centre;Egypt;Africa;high;2001–2010;na;43;44;65;NA;NA;NA;NA;NA;NA;NA;NA;50;4;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.13861386138613863;0.18995715415531286;0.08727056861696438;NA;0.02619555753529298
113;8;Neonates;NA;NA;NA;NA;NA;2017;No merge and no split;Ouchenir;Ouchenir (2017);Observational;multicentre;Canada;N-America;high;After 2010;na;1;4;3;3;37;35;NA;NA;NA;NA;NA;NA;0;0;0;0;1;5;NA;NA;NA;NA;NA;NA;0.07079646017699115;0.11985590411064187;0.02173701624334042;NA;0.0250303285375769
3157;466;Not specified;NA;NA;NA;NA;NA;2011;No merge and no split;Thigpen;Thigpen (2011);Observational;multicentre;United States;N-America;high;2001–2010;na;1796;547;187;105;NA;522;NA;NA;NA;NA;NA;NA;321;55;13;19;NA;58;NA;NA;NA;NA;NA;NA;0.14760848907190371;0.1610106382527871;0.13420633989102032;NA;0.006837831214736426
246;31;Neonates;NA;NA;NA;NA;NA;2018;No merge and no split;El-Naggar;El-Naggar (2018);Observational;multicentre;Canada;N-America;high;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.12601626016260162;0.17037730955750752;0.08165521076769576;NA;0.022633188466788714
210;7;Not specified;NA;NA;NA;NA;NA;1968;No merge and no split;Donald;Donald (1968);Observational;multicentre;United Kingdom;Europe;high;1961–1970;na;42;97;46;NA;NA;NA;NA;NA;NA;NA;NA;25;5;1;1;NA;NA;NA;NA;NA;NA;NA;NA;0;0.03333333333333333;0.05802701223660286;0.008639654430063821;NA;0.012598815766974244
76;4;Neonates and children;NA;NA;NA;NA;NA;2001;No merge and no split;Almuneef;Almuneef (2001);Observational;single centre;Saudi Arabia;Asia;high;1991–2000;na;21;1;38;0;2;5;NA;NA;NA;NA;NA;NA;3;0;1;0;0;0;NA;NA;NA;NA;NA;NA;0.05263157894736842;0.10421052631578946;0.0010526315789473693;NA;0.026315789473684206
39;17;Adults;NA;NA;NA;NA;NA;2021;No merge and no split;Kumar;Kumar (2021);NA;multicentre;India;Asia;low;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.4358974358974359;0.6431099237489901;0.2286849480458817;0.435897436;0.1057206570671195
